pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
4311826,1,9,1,1,1,2,2,2,0,3,0,1,9,11,16500,16500
8140339,0,9,1,2,2,1,1,0,8,0,2,1,3,10,25000,25000
6655624,2,9,2,1,1,2,2,1,0,2,2,2,9,0,0,0
1486663,0,9,1,2,2,1,1,0,5,0,1,2,2,0,0,0
6991678,0,9,1,2,2,1,1,2,3,4,1,1,3,0,0,0
3984218,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7292197,2,9,1,1,1,1,1,1,0,0,1,1,9,9,14500,14500
1194652,2,9,1,1,1,2,2,4,1,2,1,1,9,9,5000,5000
7247761,2,9,1,1,1,2,2,0,0,0,0,1,9,8,10000,10000
1634771,2,9,1,1,1,2,2,0,0,4,1,1,9,11,27250,27250
1131977,0,9,1,2,2,1,1,2,2,2,1,1,1,11,25000,25000
9194668,2,9,1,1,1,2,2,0,0,3,0,1,9,8,25000,25000
6559724,2,9,1,1,1,2,2,1,1,5,2,1,9,9,50000,50000
5763335,2,9,1,1,1,2,2,1,2,0,0,2,9,0,0,0
2767434,0,9,2,2,2,1,1,2,5,2,4,1,1,12,37500,37500
7872476,1,9,1,1,1,2,2,1,1,2,0,1,9,0,7000,7000
2165728,2,9,1,1,1,2,2,1,0,4,1,1,9,9,14500,14500
4209643,0,9,1,2,2,1,1,0,0,2,2,1,3,7,25000,25000
6610555,2,9,1,1,1,2,2,0,2,2,0,1,9,10,16000,16000
8349484,2,9,1,1,1,2,2,4,2,2,0,1,9,11,15000,15000
2500624,2,9,1,1,1,1,1,0,0,1,0,1,9,11,25899,25899
5783454,2,9,1,1,1,1,1,0,0,6,0,1,9,9,25000,25000
9012588,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9805511,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5057262,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7457227,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6311389,2,9,1,1,1,2,2,1,2,4,1,1,9,11,7000,7000
3454923,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8340445,2,9,1,1,1,1,1,0,3,5,3,1,9,10,77000,77000
9834213,1,9,1,2,1,2,2,1,3,3,1,1,9,10,25000,25000
6666191,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2523696,2,9,1,1,1,2,2,18,9,6,3,1,9,6,52000,52000
1820813,0,9,1,2,2,1,1,0,0,5,3,1,3,7,77000,77000
2938778,0,9,1,2,2,1,1,1,6,2,0,1,1,6,100000,100000
4661166,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7035111,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6590065,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2862772,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8295614,2,9,1,1,1,2,2,0,3,7,2,1,9,10,25000,25000
5580995,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8297845,2,9,1,1,1,2,2,1,0,2,0,1,9,8,27900,27900
5375199,0,9,1,2,2,1,1,1,2,3,1,1,3,11,37500,37500
1230402,2,9,1,1,1,2,2,1,0,8,0,1,9,8,11000,11000
8329506,2,9,1,1,1,1,1,0,10,2,0,1,9,0,25000,25000
5585308,2,9,1,1,1,1,1,0,0,0,0,1,9,11,49500,49500
9484903,2,9,1,1,1,2,2,1,0,5,0,1,9,10,25000,25000
8540741,2,9,1,1,1,2,2,1,0,2,0,1,9,9,10000,0
5954795,2,9,1,1,1,1,1,1,0,4,1,1,9,9,50000,0
7328392,2,9,1,1,1,2,2,1,1,0,1,1,9,9,12000,12000
3916226,2,9,1,1,1,2,2,0,0,2,0,1,9,10,25000,25000
4256774,2,9,1,1,1,2,2,23,0,22,1,1,9,8,28000,28000
1782794,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
8602568,2,9,1,1,1,2,2,0,4,1,0,1,9,11,25000,25000
6920414,2,9,1,1,1,2,2,1,0,2,1,1,9,9,25000,0
1201881,2,9,1,1,1,2,2,1,0,10,5,1,9,9,50000,0
2406404,0,9,2,2,2,1,1,0,3,3,1,1,3,10,96000,96000
6532730,2,9,1,1,1,2,2,0,0,1,0,1,9,11,5000,5000
9142710,2,9,1,1,1,1,1,0,0,3,0,1,9,11,54334,54334
6675166,2,9,1,1,1,1,1,0,0,0,0,1,9,10,52000,52000
9940905,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5823903,2,9,1,1,1,2,2,0,2,0,0,1,9,10,14500,14500
5508908,2,9,1,1,1,2,2,1,0,4,0,1,9,9,50000,50000
4881471,0,9,1,2,2,1,1,0,0,0,0,1,3,0,75000,75000
8271828,2,9,1,1,1,2,2,0,0,1,0,1,9,12,25000,25000
8248366,2,9,1,1,1,2,2,1,11,2,1,1,9,10,27000,27000
4864054,2,9,1,1,1,2,2,1,5,3,2,2,9,0,0,0
7849818,0,9,1,2,2,1,1,0,0,5,3,1,3,10,75000,75000
6118742,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4342691,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2116860,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5435790,2,9,1,1,1,2,2,1,10,5,1,1,9,11,27000,27000
4867739,2,9,1,1,1,2,2,3,0,3,0,1,9,11,7000,7000
7322427,2,9,1,1,1,2,2,3,0,3,0,1,9,11,7000,7000
8589198,2,9,1,1,1,2,2,0,0,2,0,1,9,0,14500,14500
3453743,2,9,1,1,1,2,2,0,6,1,0,1,9,11,0,0
5404349,2,9,1,1,1,2,2,1,0,3,0,1,9,10,10000,10000
5460196,2,9,1,1,1,1,1,0,6,8,0,1,9,12,115000,115000
4130203,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9881297,2,9,1,1,1,2,2,1,1,7,0,1,9,8,27000,27000
6495088,2,9,1,1,1,2,2,0,1,1,1,1,9,9,5000,5000
6494712,2,9,1,1,1,2,2,0,0,4,1,1,9,8,12000,12000
8682639,2,9,1,1,1,2,2,1,0,1,0,1,9,10,13100,13100
6469430,2,9,1,1,1,2,2,0,0,1,1,1,9,8,5000,5000
8158773,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3147102,2,9,1,1,1,2,2,0,0,5,1,1,9,8,27000,27000
7426261,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2609750,2,9,2,1,1,2,2,0,0,4,1,1,9,11,52000,52000
5631822,0,9,1,2,2,1,1,2,1,3,2,1,3,7,75000,75000
8577221,2,9,1,1,1,2,2,0,0,1,0,1,9,12,10000,10000
4624145,2,9,1,1,1,2,2,0,0,2,0,1,9,12,27000,27000
2577195,2,9,1,1,1,2,2,0,2,2,0,1,9,11,14750,14750
8525243,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6953900,2,9,1,1,1,1,1,0,0,1,0,1,9,11,26000,26000
4912625,2,9,1,1,1,2,2,0,3,2,0,1,9,10,28000,28000
4664927,2,9,1,1,1,2,2,0,1,2,1,1,9,12,20500,12500
8419501,0,9,1,2,2,1,1,0,3,0,1,1,3,10,75000,75000
6534815,2,9,1,1,1,2,2,1,10,4,0,1,9,8,10000,10000
8103154,2,9,1,1,1,2,2,1,3,3,1,1,9,10,13000,13000
7552540,2,9,1,1,1,1,1,0,7,2,1,1,9,12,54000,54000
2352063,2,9,1,1,1,1,1,0,0,8,1,1,9,8,23100,23100
9119278,2,9,1,1,1,2,2,0,5,2,1,1,9,0,12000,12000
5215474,2,9,2,1,1,2,2,0,0,1,0,1,9,7,29000,29000
7251342,2,9,1,1,1,2,2,0,0,13,0,1,9,10,7000,7000
6903231,2,9,1,1,1,1,1,1,0,13,1,1,9,8,50000,50000
5522057,2,9,1,1,1,2,2,0,7,2,1,1,9,10,13000,13000
7664812,2,9,1,1,1,2,2,0,0,4,1,1,9,11,52000,52000
2644423,2,9,1,1,1,2,2,2,3,4,0,1,9,0,0,0
9435557,0,9,1,2,2,1,1,1,25,15,5,1,1,11,38500,37500
5227590,2,9,1,1,1,2,2,1,8,3,0,1,9,9,25300,25300
4525700,2,9,1,1,1,2,2,7,0,7,0,1,9,10,51000,51000
8275300,0,9,1,2,2,1,1,1,1,4,0,1,1,10,77800,77800
7277816,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6166731,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9927282,2,9,1,1,1,1,1,7,0,7,0,1,9,16,52900,52900
7553145,2,9,1,1,1,2,2,2,0,2,0,1,9,8,12000,12000
6576998,2,9,1,1,1,2,2,0,0,3,0,1,9,9,13000,13000
8839612,2,9,1,1,1,1,1,1,0,10,0,1,9,8,51000,51000
1166640,2,9,1,1,1,1,1,0,3,0,1,1,9,8,27000,27000
6900532,2,9,1,1,1,1,1,0,0,0,0,1,9,0,52000,52000
3771160,2,9,1,1,1,1,1,0,0,3,1,1,9,9,52000,52000
6458480,2,9,1,1,1,2,2,5,13,1,0,1,9,5,5000,5000
7405226,2,9,1,1,1,2,2,0,0,4,0,1,9,13,10000,10000
9997150,2,9,2,1,1,2,2,1,0,5,1,1,9,0,0,0
3690072,2,9,1,1,1,1,1,0,0,1,0,1,9,7,14500,14500
5253248,2,9,1,1,1,2,2,0,0,4,0,1,9,5,8000,8000
4115772,2,9,1,1,1,1,1,0,0,2,1,1,9,8,0,0
4104098,2,9,1,1,1,1,1,1,0,5,1,1,9,11,111000,111000
8357008,1,9,1,1,1,2,2,0,0,3,0,1,9,11,26000,26000
9301842,2,9,1,1,1,2,2,0,0,3,0,1,9,11,26000,26000
8626486,2,9,1,1,1,2,2,0,0,8,0,1,9,0,13000,13000
3533284,2,9,1,1,1,2,2,0,2,3,1,1,9,9,25000,25000
7531425,2,9,1,1,1,2,2,0,6,5,1,1,9,10,12000,12000
1417653,2,9,1,1,1,2,2,0,0,0,0,1,9,9,14750,14750
2755649,2,9,1,1,1,2,2,0,2,1,2,1,9,10,7250,7250
9677792,2,9,2,1,1,1,1,2,1,3,0,1,9,8,50000,50000
4211375,2,9,1,1,1,2,2,1,0,5,1,1,9,9,52000,52000
6037092,0,9,1,2,2,1,1,0,5,0,1,1,3,12,75000,75000
8984962,2,9,1,1,1,2,2,0,0,2,1,1,9,6,50000,50000
9803151,2,9,1,1,1,2,2,1,0,6,0,1,9,8,10000,10000
7173545,2,9,1,1,1,2,2,0,6,4,0,1,9,8,15000,15000
1297131,2,9,1,1,1,2,2,0,0,4,0,1,9,9,25000,25000
6216489,0,9,1,2,2,1,1,0,0,0,0,1,3,0,75000,75000
4450409,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7552265,2,9,1,1,1,2,2,0,0,3,0,1,9,10,10000,10000
5435480,2,9,1,1,1,2,2,0,0,0,0,1,9,10,7000,7000
5950310,2,9,1,1,1,1,1,0,0,2,1,1,9,15,27000,27000
1235161,2,9,1,1,1,2,2,0,0,2,0,1,9,0,12500,12500
3082509,2,9,1,1,1,2,2,8,5,2,1,1,9,10,27000,27000
4476956,2,9,1,1,1,2,2,5,3,2,0,1,9,10,12000,12000
6110467,2,9,1,1,1,2,2,1,7,2,0,1,9,7,13000,13000
2283271,2,9,2,1,1,2,2,1,3,1,0,1,9,4,5000,5000
9511542,2,9,1,1,1,2,2,1,0,4,0,1,9,10,25000,25000
5447824,2,9,1,1,1,2,2,0,3,3,0,1,9,9,14500,14500
6109618,2,9,1,1,1,2,2,0,3,2,1,1,9,0,12000,12000
6276163,2,9,1,1,1,2,2,1,2,2,0,1,9,10,27000,27000
4848222,1,9,1,1,1,2,2,1,0,6,0,2,9,0,0,0
4632039,2,9,1,1,1,2,2,0,3,2,1,1,9,9,52000,52000
3937954,0,9,2,2,2,1,1,0,0,0,0,1,3,0,75000,75000
8187017,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6107195,2,9,1,1,1,2,2,1,3,2,1,1,9,9,28000,28000
9532317,2,9,1,1,1,2,2,2,10,9,1,1,9,10,0,0
4951262,0,9,1,2,2,1,1,3,5,10,2,1,3,8,70000,70000
5629087,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5877210,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9828731,2,9,1,1,1,2,2,0,4,3,0,1,9,9,12250,12250
7200101,2,9,1,2,1,1,1,0,0,2,0,1,9,11,27250,27250
3502643,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9967243,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5762389,2,9,2,1,1,2,2,0,0,0,0,1,9,0,10000,10000
9746785,2,9,2,1,1,2,2,1,1,2,1,2,9,0,7,7
4462233,0,9,2,2,2,2,2,3,0,0,3,2,2,0,0,0
3664207,1,9,1,1,1,2,2,0,0,1,2,1,9,9,40000,40000
5041645,0,9,1,2,2,1,1,1,2,5,1,1,3,2,35500,35500
8359976,0,9,2,2,2,1,1,0,0,0,0,1,3,10,75000,75000
7340612,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2309776,2,9,1,1,1,1,1,1,1,2,1,1,9,7,52000,52000
5001838,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9951348,2,9,1,1,1,2,2,1,10,6,0,1,9,12,27000,27000
2328904,2,9,1,1,1,2,2,1,5,2,1,1,9,10,52000,52000
5376158,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8206371,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8449168,0,9,2,2,2,1,1,1,1,5,2,1,3,10,50000,50000
8054243,2,9,2,1,1,2,2,0,3,3,2,1,9,11,52000,52000
9736687,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1639438,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2341167,0,9,2,2,2,1,1,0,10,10,3,1,1,13,50000,50000
3984880,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4852715,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
1822154,2,9,1,1,1,1,1,0,0,0,0,1,9,10,77000,77000
5169768,2,9,1,1,1,2,2,0,0,0,0,1,9,6,50000,50000
5029171,0,9,1,2,2,1,1,1,3,8,2,1,3,10,25350,25350
2269824,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3320109,2,9,2,1,1,1,1,6,1,3,2,1,9,11,77000,77000
2321193,2,9,1,1,1,2,2,1,3,2,0,1,9,0,1000,0
1937280,2,9,1,1,1,2,2,0,2,4,1,1,9,11,30000,30000
7890211,2,9,1,1,1,2,2,1,2,2,0,1,9,10,12000,12000
8321440,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3734848,2,9,1,1,1,2,2,1,2,4,0,1,9,10,27000,27000
3750121,2,9,1,1,1,2,2,12,4,3,5,1,9,12,27250,27250
4398206,2,9,2,1,1,2,2,12,2,8,2,1,9,11,0,0
5195964,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5088881,0,9,2,2,2,1,1,0,0,7,1,2,2,0,0,0
4065755,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6538194,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5340467,2,9,1,1,1,1,1,1,6,4,0,1,9,12,25000,25000
8537038,2,9,1,1,1,2,2,0,4,7,2,1,9,10,52000,52000
7686975,0,9,1,2,2,1,1,0,2,10,5,1,3,10,50000,50000
3269842,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8570399,2,9,1,1,1,2,2,0,0,0,0,2,9,0,27000,27000
4194419,2,9,2,1,1,2,2,0,5,1,2,1,9,11,25000,25000
6099349,2,9,2,1,1,2,2,13,0,9,4,1,9,11,25000,25000
9298246,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9385301,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6087227,2,9,2,1,1,2,2,8,4,3,1,1,9,11,25000,25000
1101894,0,9,1,2,2,1,1,10,10,1,6,1,1,10,51400,51400
4764994,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1363918,1,9,1,1,1,2,2,1,0,4,1,1,9,11,25000,25000
4474627,2,9,1,1,1,2,2,6,4,2,0,1,9,10,56250,56250
5727134,2,9,1,1,1,1,1,0,0,0,0,1,9,5,0,0
8473470,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1758211,0,9,1,2,2,1,1,0,4,4,4,1,3,12,75000,75000
8382604,2,9,1,1,1,1,1,1,8,2,1,1,9,10,52000,52000
8099478,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6024412,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7319080,0,9,1,2,2,1,1,0,8,3,2,1,3,12,81000,81000
8995731,2,9,1,1,1,2,2,1,0,6,2,1,9,10,30250,30250
8427358,1,9,1,1,1,2,2,1,0,10,1,1,9,10,30000,30000
4009589,2,9,1,1,1,2,2,15,10,4,11,1,9,11,27000,27000
9694495,2,9,2,1,1,1,1,3,1,4,1,1,9,16,50000,50000
6044202,1,9,1,1,1,1,1,5,0,4,1,1,9,12,75000,75000
2172881,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2379113,2,9,1,1,1,1,1,13,7,4,2,1,9,11,77000,77000
8149047,0,9,2,2,2,1,1,0,5,4,4,1,3,8,75000,75000
5916600,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4425613,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9490704,2,9,1,1,1,2,2,1,2,2,1,1,9,3,53000,53000
1402395,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1997954,2,9,1,1,1,2,2,1,0,7,0,1,9,11,25500,25500
3600373,2,9,1,1,1,2,2,22,0,19,3,1,9,12,50000,50000
1579835,0,9,1,2,2,1,1,2,11,11,3,1,3,0,75000,75000
9264354,2,9,1,1,1,2,2,1,4,4,0,1,9,11,30750,30750
8306166,2,9,1,1,1,1,1,1,10,10,1,1,9,10,107000,107000
2704447,2,9,1,1,1,1,1,0,10,24,1,1,9,11,77000,77000
7749957,2,9,1,1,1,1,1,0,0,3,0,1,9,11,75000,75000
6452074,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6361725,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6906972,0,9,1,2,2,1,1,1,10,10,5,1,3,20,58000,0
8041982,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7516185,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6233040,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3080902,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2026262,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9935712,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1256699,2,9,1,1,1,2,2,1,3,3,0,1,9,11,30000,30000
6191260,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3729154,2,9,1,1,1,1,1,1,14,4,0,1,9,9,75000,75000
6706059,2,9,1,1,1,2,2,0,2,3,0,1,9,11,15000,15000
3370533,2,9,1,1,1,1,1,0,0,2,0,1,9,0,51085,51085
2354623,2,9,1,1,1,1,1,0,3,5,1,1,9,8,53000,53000
2375327,2,9,1,1,1,2,2,0,0,7,1,1,9,16,13000,13000
4025045,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
1760786,2,9,2,1,1,1,1,30,12,3,0,1,9,9,53000,53000
9738551,2,9,1,1,1,2,2,0,0,0,0,1,9,0,27000,27000
2456430,0,9,1,2,2,1,1,20,6,12,2,1,2,10,50000,50000
8826943,2,9,1,1,1,1,1,0,0,0,0,1,3,0,98500,98500
4953509,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1224932,2,9,1,1,1,1,1,0,0,0,0,1,9,0,0,0
3520592,2,9,1,1,1,2,2,1,10,6,0,2,9,0,0,0
3916155,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8726138,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3097755,0,9,2,2,2,1,1,2,6,15,6,2,2,0,0,0
3665384,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4097807,2,9,1,1,1,1,1,0,0,0,0,2,9,0,0,0
3616291,0,9,2,2,2,1,1,0,0,0,0,1,3,0,10000,10000
4828750,0,9,1,2,2,1,1,1,0,0,0,1,1,20,87615,87615
9354647,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3457147,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5366659,2,9,2,1,1,2,2,0,0,0,0,1,9,0,0,0
1942898,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7754960,0,9,1,2,2,1,1,0,15,0,2,2,2,0,0,0
1441687,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2268618,2,9,1,1,1,2,2,1,10,0,0,1,9,8,0,0
9829589,2,9,1,1,1,2,2,4,0,7,0,2,9,0,0,0
9255764,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4325920,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5250104,2,9,1,1,1,2,2,1,8,5,0,2,9,0,0,0
7272684,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8736416,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8487475,2,9,2,1,1,2,2,18,14,4,0,1,9,11,0,0
9782598,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9457807,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8628152,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1500047,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6560050,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7602617,2,9,1,1,1,2,2,0,15,2,0,1,9,0,52000,50000
2687736,1,9,2,1,1,2,2,1,0,2,1,1,9,11,50000,50000
7426148,0,9,2,2,2,1,1,1,0,1,1,1,3,10,51400,51400
7181626,2,9,1,1,1,2,2,12,8,4,0,1,9,14,30565,30565
5955104,1,9,1,1,1,1,1,1,10,3,0,1,9,10,75000,75000
6939508,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7250126,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8515270,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3835047,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6589224,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5700023,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6453752,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5073363,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2726377,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1774979,2,9,1,1,1,2,2,1,10,1,2,1,9,11,77000,77000
5456834,0,9,2,2,2,1,1,1,3,12,5,1,3,12,75000,75000
7945779,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5367413,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6204813,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5721508,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9042920,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8122761,2,9,2,1,1,1,1,2,0,3,0,2,9,0,0,0
8304086,0,9,2,2,2,1,2,0,0,6,8,1,2,0,0,0
4507526,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1501374,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8925540,2,9,2,1,1,1,1,0,10,2,5,1,2,12,60000,60000
2241126,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2929352,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8704645,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1467258,2,9,2,1,1,2,2,1,12,10,2,2,9,0,0,0
6623489,0,9,2,2,2,2,2,0,2,2,0,1,3,1,0,0
6268832,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7989213,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2033584,2,9,1,1,1,1,1,11,0,11,1,2,9,0,11227,11227
6317606,0,9,1,2,2,1,1,0,1,10,4,1,3,0,46350,46350
3413166,2,9,1,1,1,2,2,1,0,0,1,2,9,0,0,0
1447692,0,9,2,2,2,1,1,0,4,1,0,2,2,0,0,0
6235346,2,9,1,1,1,2,2,1,2,14,0,2,9,0,0,0
6302872,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6401378,2,9,2,1,1,2,2,23,0,22,1,1,9,10,50000,50000
1989835,2,9,1,1,1,1,1,1,1,10,1,2,9,0,0,0
8701950,0,9,1,2,2,1,1,1,3,4,4,1,3,10,75000,75000
5930959,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9441720,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5347504,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7495864,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5710139,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3674138,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8769033,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4618768,2,9,1,1,1,2,2,0,0,4,2,1,9,11,75000,75000
7121054,0,9,1,2,2,1,1,0,3,2,2,1,3,8,75000,75000
5212844,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3423117,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5574728,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7018366,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2021188,2,9,1,1,1,2,2,0,7,3,1,1,9,11,12000,12000
2242051,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1967755,1,9,1,1,1,2,2,5,2,3,0,1,9,12,75000,75000
7103441,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7776574,0,9,2,2,2,1,1,0,10,3,2,1,3,10,50000,50000
5823819,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9387679,2,9,1,1,1,1,1,0,2,3,2,1,9,14,77000,77000
8753125,0,9,1,2,2,1,1,8,2,6,5,1,3,15,75000,75000
1507433,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5041170,1,9,2,1,1,1,1,0,3,4,1,1,9,11,77000,77000
9083206,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5044056,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9948570,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5847667,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5181220,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7841059,2,9,1,1,1,2,2,25,1,23,1,1,9,11,75000,75000
1365507,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3077146,0,9,2,2,2,1,1,0,1,10,2,1,3,10,100000,100000
3235898,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8776347,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9034794,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6815071,2,9,2,1,1,2,2,1,4,6,0,2,9,0,0,0
6797690,2,9,1,1,1,2,2,4,5,4,0,2,9,0,0,0
6334808,0,9,2,2,2,1,1,2,0,3,3,2,2,0,0,0
